CandidateID,Source,JobRole,ExperienceYears,ScreeningScore,InterviewRounds,OfferStatus,JoinedStatus,SalaryExpected,SalaryOffered,ApplicationDate,CostPerSource
C102664,Indeed,Marketing Associate,4.9,82,2,Rejected,Did Not Join,1482441,401510,2024-11-21,16410
C102665,Naukri,Frontend Developer,0.3,58,2,Offered,Joined,935097,945694,2024-05-21,6125
C102666,Naukri,Sales Executive,1.1,39,2,Rejected,Joined,402459,988778,2023-07-04,11580
C102667,Indeed,Backend Developer,0.8,50,2,Rejected,Did Not Join,1320140,1310054,2024-01-26,2081
C102668,Indeed,Business Analyst,1.4,12,2,Rejected,Did Not Join,1371873,1416778,2024-06-29,615
C102669,Naukri,Marketing Associate,1.2,95,2,Rejected,Joined,852346,772599,2024-05-16,4174
C102670,Indeed,Sales Executive,1.5,49,3,Rejected,Did Not Join,1312191,931414,2024-05-26,13646
C102671,LinkedIn,Product Analyst,0.3,60,1,Rejected,Did Not Join,446576,576855,2024-03-27,16294
C102672,Indeed,Product Analyst,1.4,93,1,Rejected,Did Not Join,491589,1319278,2023-06-15,2155
C102673,Naukri,Data Analyst,0.6,41,2,Offered,Did Not Join,1963083,361662,2023-07-13,11930
C102674,Campus,Product Analyst,0.4,57,2,Rejected,Did Not Join,1211020,306450,2023-08-09,7385
C102675,Naukri,Marketing Associate,0.1,80,3,Offered,Joined,1181273,1540311,2024-12-13,4310
C102676,Naukri,Frontend Developer,2.9,80,1,Rejected,Did Not Join,1141635,777624,2024-08-22,7813
C102677,Naukri,Backend Developer,1.1,29,2,Offered,Joined,615950,1087977,2024-05-11,5866
C102678,Naukri,Marketing Associate,2.0,98,1,Rejected,Joined,1239631,776399,2023-08-02,14305
C102679,LinkedIn,Frontend Developer,2.6,44,2,Rejected,Did Not Join,365172,1272531,2024-10-30,1616
C102680,Naukri,Product Analyst,2.3,33,1,Offered,Joined,1656530,274535,2024-08-13,14389
C102681,Referral,HR Executive,1.3,49,3,Rejected,Did Not Join,1849838,1618976,2023-09-02,18561
C102682,Naukri,Backend Developer,1.0,86,4,Offered,Did Not Join,1893913,1680801,2024-05-25,15861
C102683,Naukri,Frontend Developer,0.9,61,2,Offered,Did Not Join,904159,1512297,2024-04-14,7500
C102684,Naukri,Sales Executive,2.0,48,3,Rejected,Did Not Join,1164933,558089,2024-01-04,7364
C102685,Naukri,Marketing Associate,1.4,77,2,Rejected,Joined,1118259,329000,2024-06-06,4368
C102686,Naukri,HR Executive,3.8,70,4,Rejected,Did Not Join,1311292,1389886,2024-01-20,19209
C102687,LinkedIn,Sales Executive,4.2,85,3,Rejected,Did Not Join,531205,1273215,2023-10-03,14585
C102688,LinkedIn,Frontend Developer,0.4,90,1,Rejected,Did Not Join,1278460,998433,2023-07-27,6252
C102689,LinkedIn,Frontend Developer,0.3,74,2,Rejected,Joined,1774660,1246775,2023-04-14,8828
C102690,LinkedIn,Product Analyst,2.0,71,2,Rejected,Did Not Join,1655546,1067012,2023-05-01,1987
C102691,LinkedIn,Sales Executive,0.7,90,1,Offered,Did Not Join,1916097,509130,2023-10-02,15535
C102692,Naukri,Marketing Associate,0.0,11,1,Offered,Joined,267713,965863,2023-01-08,16370
C102693,LinkedIn,Backend Developer,4.4,15,3,Offered,Joined,1080100,668167,2023-01-27,18390
C102694,Agency,HR Executive,0.5,84,3,Rejected,Joined,1054018,1199352,2024-06-08,15827
C102695,LinkedIn,Product Analyst,5.3,52,3,Offered,Did Not Join,1168645,1211145,2024-08-15,2038
C102696,Indeed,Data Analyst,2.5,91,4,Offered,Did Not Join,1108638,545354,2023-11-15,10140
C102697,Naukri,Business Analyst,2.9,49,3,Rejected,Did Not Join,1362372,1215826,2023-10-15,18889
C102698,Referral,Backend Developer,0.4,98,1,Rejected,Did Not Join,762865,1037816,2024-09-26,19983
C102699,Referral,Product Analyst,0.5,48,1,Rejected,Did Not Join,254765,1384397,2024-11-09,3420
C102700,LinkedIn,HR Executive,1.5,37,1,Rejected,Did Not Join,1797705,1172330,2023-11-17,19641
C102701,Internshala,Sales Executive,0.4,89,1,Offered,Did Not Join,1798362,656258,2023-03-04,6301
C102702,Naukri,Frontend Developer,0.7,72,1,Rejected,Did Not Join,1357143,1698080,2024-07-16,4008
C102703,Naukri,Sales Executive,0.8,73,2,Rejected,Did Not Join,946005,1358747,2024-02-12,11032
C102704,Referral,Product Analyst,0.3,21,3,Rejected,Did Not Join,1361218,1713946,2023-02-03,11912
C102705,Referral,HR Executive,0.5,50,3,Rejected,Joined,408783,908180,2023-05-31,17947
C102706,Naukri,Sales Executive,3.1,38,2,Rejected,Joined,267229,965750,2023-06-09,566
C102707,Naukri,Sales Executive,0.4,32,3,Rejected,Joined,589999,1535458,2023-04-21,4120
C102708,Naukri,Business Analyst,0.1,94,2,Rejected,Did Not Join,1312490,267272,2024-01-19,9519
C102709,Naukri,Marketing Associate,2.0,89,3,Rejected,Did Not Join,1430851,591776,2023-04-02,2235
C102710,Referral,Product Analyst,7.5,60,2,Rejected,Did Not Join,424874,911509,2024-07-14,10278
C102711,LinkedIn,Business Analyst,0.8,54,1,Rejected,Did Not Join,573543,1047902,2024-09-10,3110
C102712,Naukri,Product Analyst,0.3,99,3,Rejected,Joined,686159,1570411,2023-04-13,14645
C102713,Naukri,Data Analyst,1.7,31,2,Rejected,Did Not Join,825512,1692165,2024-12-09,1238
C102714,Naukri,Data Analyst,4.7,19,2,Rejected,Did Not Join,811053,1005533,2024-10-13,1961
C102715,Naukri,Business Analyst,3.1,16,1,Offered,Did Not Join,269703,1060316,2024-08-18,13587
C102716,Indeed,Backend Developer,1.9,82,2,Offered,Did Not Join,877975,628679,2023-12-23,11256
C102717,Internshala,Backend Developer,0.8,98,4,Offered,Did Not Join,714650,359806,2023-04-24,9435
C102718,Referral,Sales Executive,1.6,24,1,Offered,Joined,1738497,1549756,2023-06-29,13635
C102719,Naukri,Sales Executive,0.2,86,3,Offered,Joined,1287483,1769538,2024-05-21,8696
C102720,Campus,Frontend Developer,2.3,55,1,Offered,Did Not Join,1672950,355963,2023-02-14,1957
C102721,Referral,Data Analyst,2.6,99,2,Rejected,Did Not Join,1968979,296106,2024-01-15,9572
C102722,Referral,Product Analyst,6.7,94,1,Rejected,Joined,1203219,382201,2023-09-05,8747
C102723,LinkedIn,Frontend Developer,0.6,96,3,Rejected,Joined,1718675,1669034,2024-09-19,3372
C102724,LinkedIn,Data Analyst,0.0,70,1,Rejected,Did Not Join,1743506,562142,2024-02-23,10531
C102725,Naukri,Business Analyst,1.6,70,2,Offered,Did Not Join,384248,1214180,2024-08-01,1941
C102726,Naukri,Backend Developer,2.5,60,1,Rejected,Did Not Join,1041853,385367,2024-11-21,16222
C102727,Naukri,Sales Executive,3.1,47,1,Rejected,Did Not Join,757618,1316134,2024-11-03,1697
C102728,Naukri,Backend Developer,0.4,21,3,Offered,Joined,903505,922450,2024-09-22,16803
C102729,LinkedIn,Business Analyst,0.6,97,1,Offered,Did Not Join,255244,658174,2024-10-18,4970
C102730,Indeed,Frontend Developer,1.4,86,1,Offered,Joined,927888,343366,2023-08-16,4470
C102731,LinkedIn,Frontend Developer,0.8,75,1,Offered,Did Not Join,1457402,960585,2024-06-09,9000
C102732,Naukri,HR Executive,3.9,63,2,Offered,Did Not Join,240564,1551207,2023-10-20,18342
C102733,Agency,Sales Executive,1.3,48,2,Offered,Did Not Join,1999803,1198111,2024-01-02,6922
C102734,Agency,Sales Executive,3.2,85,1,Offered,Did Not Join,1876827,917588,2024-08-18,9490
C102735,Referral,Product Analyst,1.7,48,1,Offered,Joined,1205508,362362,2023-03-30,10646
C102736,Internshala,Sales Executive,3.0,87,2,Rejected,Did Not Join,1464539,198580,2023-11-20,2042
C102737,LinkedIn,Data Analyst,0.8,39,1,Offered,Did Not Join,1953432,573677,2024-02-24,16930
C102738,Agency,Frontend Developer,3.6,57,3,Offered,Did Not Join,1894163,1470874,2024-12-11,12185
C102739,Naukri,Business Analyst,0.6,92,3,Rejected,Joined,1239316,294048,2023-05-30,18345
C102740,Naukri,Frontend Developer,1.6,40,2,Rejected,Did Not Join,320972,1351223,2024-05-31,16270
C102741,Naukri,Backend Developer,0.5,34,1,Rejected,Did Not Join,786757,577948,2023-10-22,11444
C102742,Naukri,Data Analyst,1.3,77,2,Rejected,Did Not Join,1412009,1048997,2024-07-06,5132
C102743,Naukri,Sales Executive,0.8,60,3,Rejected,Joined,1800118,766245,2023-06-04,18272
C102744,Indeed,Product Analyst,0.6,22,2,Offered,Did Not Join,828252,595614,2024-09-13,1669
C102745,Referral,Product Analyst,6.8,72,3,Rejected,Joined,698752,1696916,2023-01-25,2872
C102746,LinkedIn,Product Analyst,0.3,51,2,Rejected,Did Not Join,1358199,363492,2023-12-13,18895
C102747,Naukri,Marketing Associate,3.1,63,2,Rejected,Joined,1007709,880605,2023-08-17,6865
C102748,Referral,HR Executive,8.3,76,1,Rejected,Did Not Join,1266079,667202,2023-12-15,3217
C102749,Indeed,Data Analyst,0.0,89,2,Offered,Did Not Join,1717432,749422,2024-09-04,17321
C102750,LinkedIn,Backend Developer,2.4,99,1,Rejected,Did Not Join,1767674,779586,2023-02-13,1917
C102751,Indeed,Sales Executive,0.6,65,3,Rejected,Joined,824854,229967,2023-04-09,7589
C102752,Naukri,Backend Developer,0.1,28,3,Rejected,Did Not Join,720249,1181329,2024-02-08,4447
C102753,Naukri,Backend Developer,1.0,55,3,Rejected,Did Not Join,1597641,450184,2023-01-07,674
C102754,Campus,Sales Executive,5.5,24,2,Rejected,Did Not Join,887595,1437543,2024-05-12,13330
C102755,Naukri,Backend Developer,0.0,41,1,Offered,Did Not Join,1062612,829258,2024-11-13,711
C102756,LinkedIn,Product Analyst,1.8,58,1,Rejected,Did Not Join,1925623,741954,2024-02-08,7846
C102757,Campus,Business Analyst,1.4,30,2,Rejected,Did Not Join,1952345,1624996,2023-05-01,16076
C102758,Indeed,HR Executive,4.1,74,3,Offered,Did Not Join,1772622,1732158,2023-03-12,9997
C102759,Naukri,Marketing Associate,0.2,79,2,Rejected,Joined,309264,1262473,2024-06-21,5144
C102760,Naukri,Backend Developer,2.3,36,1,Rejected,Did Not Join,1157602,407684,2024-01-14,14196
C102761,Naukri,Backend Developer,2.3,32,3,Rejected,Did Not Join,1151054,485159,2023-03-31,7685
C102762,Indeed,Frontend Developer,2.2,56,4,Offered,Did Not Join,495008,722469,2023-12-28,5398
C102763,LinkedIn,HR Executive,5.7,21,2,Rejected,Did Not Join,1912714,723156,2023-05-10,14089
C102764,Naukri,Data Analyst,3.5,94,2,Offered,Did Not Join,1409431,204107,2024-09-02,15657
C102765,Agency,HR Executive,0.1,75,3,Rejected,Did Not Join,1607643,721360,2023-08-08,11370
C102766,LinkedIn,HR Executive,1.3,14,2,Rejected,Did Not Join,934270,404647,2024-06-06,15282
C102767,Naukri,Sales Executive,1.0,18,4,Rejected,Did Not Join,245596,1483103,2023-04-06,8128
C102768,LinkedIn,Sales Executive,0.7,29,1,Offered,Did Not Join,1660414,488099,2023-12-24,2450
C102769,Indeed,Sales Executive,1.2,91,2,Rejected,Joined,642297,360020,2024-03-31,14444
C102770,Naukri,Marketing Associate,1.0,72,2,Rejected,Joined,1667284,732766,2024-07-23,8322
C102771,Naukri,Product Analyst,1.1,95,3,Rejected,Did Not Join,854027,1054353,2024-11-20,1955
C102772,Referral,HR Executive,7.8,81,3,Rejected,Joined,1792597,1421807,2024-03-25,6617
C102773,LinkedIn,Marketing Associate,0.2,82,4,Rejected,Did Not Join,309082,339969,2023-10-31,4519
C102774,LinkedIn,Backend Developer,5.1,80,2,Offered,Did Not Join,212372,472172,2023-11-09,12535
C102775,LinkedIn,Sales Executive,1.3,39,3,Rejected,Did Not Join,836238,472256,2024-11-13,3162
C102776,Naukri,Backend Developer,2.0,91,2,Offered,Did Not Join,497400,1022005,2024-08-16,15815
C102777,Naukri,Sales Executive,3.5,25,2,Rejected,Did Not Join,1956881,678558,2024-01-26,5120
C102778,LinkedIn,Business Analyst,0.9,94,1,Rejected,Did Not Join,1321929,1346103,2024-10-30,16491
C102779,Naukri,Marketing Associate,1.1,14,3,Rejected,Did Not Join,809045,1542946,2024-10-28,15925
C102780,Naukri,Marketing Associate,1.1,38,4,Rejected,Did Not Join,1968619,903421,2024-10-03,18998
C102781,Referral,Product Analyst,0.9,56,1,Offered,Did Not Join,1508499,478290,2024-06-10,18761
C102782,Internshala,Data Analyst,5.2,31,1,Offered,Did Not Join,838975,1715189,2023-01-01,2730
C102783,Referral,Frontend Developer,3.5,87,3,Offered,Did Not Join,972434,1092413,2023-12-29,7720
C102784,Campus,HR Executive,0.2,66,2,Rejected,Did Not Join,1508315,438466,2024-11-23,14746
C102785,Naukri,Data Analyst,0.2,92,4,Rejected,Joined,567844,224568,2024-09-29,9444
C102786,Agency,Marketing Associate,1.1,44,1,Rejected,Joined,873585,647995,2024-08-07,15815
C102787,Naukri,Data Analyst,0.2,97,1,Rejected,Did Not Join,782834,536960,2024-10-17,13618
C102788,Agency,Business Analyst,1.9,69,2,Offered,Did Not Join,1245483,925558,2024-12-31,2943
C102789,Internshala,Frontend Developer,0.3,79,1,Rejected,Did Not Join,208064,1477433,2023-01-24,17830
C102790,Indeed,Product Analyst,1.5,69,1,Rejected,Did Not Join,827361,1454568,2023-08-25,3736
C102791,Internshala,Marketing Associate,0.0,67,1,Offered,Did Not Join,607202,646276,2023-04-17,2085
C102792,LinkedIn,Marketing Associate,0.8,12,1,Rejected,Did Not Join,1028121,1570944,2024-01-20,17981
C102793,Naukri,HR Executive,2.3,43,1,Rejected,Did Not Join,1969788,718638,2024-06-07,14867
C102794,LinkedIn,Product Analyst,1.3,54,4,Rejected,Did Not Join,1698397,546896,2023-05-09,3439
C102795,LinkedIn,Product Analyst,7.7,59,1,Rejected,Did Not Join,626059,1786909,2023-04-18,7593
C102796,Naukri,Sales Executive,4.1,11,2,Rejected,Joined,1466637,645518,2024-10-21,15474
C102797,Indeed,Frontend Developer,0.9,24,3,Rejected,Did Not Join,1554726,942375,2024-02-06,13547
C102798,Internshala,Business Analyst,0.1,46,2,Offered,Did Not Join,1280771,1611478,2024-06-15,11127
C102799,Naukri,Backend Developer,3.7,24,2,Rejected,Did Not Join,462347,1612404,2024-03-29,4432
C102800,Referral,Data Analyst,4.8,69,2,Rejected,Did Not Join,1164318,309663,2023-04-11,14146
C102801,Campus,Product Analyst,3.4,94,3,Rejected,Did Not Join,507392,187353,2023-09-23,16784
C102802,Agency,HR Executive,0.3,73,3,Rejected,Joined,1518180,188578,2024-05-09,8229
C102803,Agency,Marketing Associate,12.3,90,2,Rejected,Joined,842751,1301779,2023-09-07,18338
C102804,LinkedIn,Backend Developer,0.6,61,3,Rejected,Did Not Join,948416,1228589,2023-08-25,7838
C102805,Internshala,Business Analyst,2.6,32,2,Offered,Did Not Join,1567950,1022981,2023-08-25,5367
C102806,Referral,Frontend Developer,4.8,46,1,Rejected,Joined,1173580,1380218,2024-07-02,15151
C102807,Naukri,Product Analyst,0.5,50,3,Offered,Did Not Join,846556,1346739,2024-01-16,11493
C102808,LinkedIn,Data Analyst,4.8,66,2,Offered,Did Not Join,385782,1436952,2023-04-19,2804
C102809,Indeed,Product Analyst,0.7,34,3,Rejected,Joined,335427,491299,2024-05-23,9967
C102810,Naukri,HR Executive,7.5,46,1,Offered,Did Not Join,231935,535325,2024-03-01,892
C102811,Indeed,Product Analyst,0.7,49,2,Rejected,Did Not Join,317739,1392055,2024-05-11,6285
C102812,Indeed,Product Analyst,6.1,94,3,Rejected,Did Not Join,726951,1362938,2024-04-12,1823
C102813,Naukri,Product Analyst,0.1,55,1,Rejected,Joined,372463,307771,2023-01-26,14763
C102814,LinkedIn,Marketing Associate,2.5,69,3,Rejected,Did Not Join,557047,765570,2024-10-28,15525
C102815,Referral,Marketing Associate,1.5,28,4,Offered,Did Not Join,1239576,1093623,2023-09-21,1409
C102816,LinkedIn,Backend Developer,1.3,18,3,Rejected,Joined,1715717,1209278,2023-08-29,829
C102817,Naukri,Backend Developer,0.5,78,2,Rejected,Did Not Join,1990934,1662490,2024-02-13,11263
C102818,Naukri,Data Analyst,2.4,14,2,Rejected,Did Not Join,723662,238946,2024-04-26,8366
C102819,Naukri,Frontend Developer,0.4,98,3,Offered,Did Not Join,593254,881119,2024-03-05,18693
C102820,Agency,Business Analyst,1.6,35,3,Offered,Did Not Join,903172,905722,2024-03-25,19452
C102821,Naukri,Sales Executive,0.6,28,2,Rejected,Did Not Join,390934,416916,2024-06-30,18944
C102822,Indeed,Frontend Developer,6.2,39,4,Rejected,Joined,1783182,939824,2023-03-02,4884
C102823,Naukri,Frontend Developer,0.1,57,2,Rejected,Did Not Join,523387,1560229,2023-02-23,8454
C102824,Naukri,Frontend Developer,0.4,25,4,Rejected,Did Not Join,1957867,1517838,2023-09-11,18375
C102825,Referral,Sales Executive,0.6,80,1,Offered,Did Not Join,697706,1516938,2023-12-30,19215
C102826,Indeed,Data Analyst,1.1,27,1,Rejected,Did Not Join,310723,468209,2024-05-31,957
C102827,Naukri,Sales Executive,0.5,65,2,Rejected,Did Not Join,1070476,1579227,2024-04-25,9254
C102828,LinkedIn,Data Analyst,1.4,30,2,Offered,Did Not Join,1983729,1750530,2024-06-07,7381
C102829,Naukri,Sales Executive,4.1,40,3,Rejected,Did Not Join,354855,487162,2024-07-03,11743
C102830,LinkedIn,Business Analyst,2.5,10,1,Rejected,Did Not Join,761190,1653290,2024-09-21,978
C102831,Indeed,Product Analyst,1.7,12,4,Rejected,Did Not Join,1084277,1226693,2024-02-02,18368
C102832,Naukri,Frontend Developer,0.2,34,1,Offered,Did Not Join,419286,1718404,2024-07-31,19424
C102833,Naukri,Product Analyst,2.4,17,2,Offered,Did Not Join,891899,1415177,2024-03-17,12555
C102834,LinkedIn,Data Analyst,0.4,74,1,Offered,Did Not Join,936207,854977,2024-06-20,11589
C102835,Campus,Sales Executive,3.1,71,2,Rejected,Joined,1035381,1062862,2023-12-06,4321
C102836,Internshala,Business Analyst,0.6,16,1,Rejected,Did Not Join,1448441,370111,2024-09-22,2794
C102837,Naukri,Sales Executive,1.1,16,1,Offered,Did Not Join,1819407,590986,2024-12-28,8347
C102838,Referral,Product Analyst,0.9,17,2,Rejected,Did Not Join,1753839,908439,2023-04-12,2371
C102839,Naukri,Marketing Associate,3.9,28,1,Offered,Did Not Join,735686,1675736,2023-01-15,7171
C102840,LinkedIn,Business Analyst,0.3,26,1,Offered,Did Not Join,951094,1115085,2023-11-07,6252
C102841,Referral,Frontend Developer,1.7,20,3,Rejected,Did Not Join,1199084,1640461,2024-03-23,1951
C102842,Campus,HR Executive,0.3,58,1,Offered,Did Not Join,942668,1571778,2024-11-03,13861
C102843,Agency,Frontend Developer,2.4,20,2,Offered,Did Not Join,607988,664315,2024-06-14,6322
C102844,LinkedIn,HR Executive,4.7,50,1,Rejected,Did Not Join,535580,291605,2024-07-25,15543
C102845,Naukri,Business Analyst,1.1,71,1,Rejected,Did Not Join,622227,1601205,2023-08-04,16640
C102846,Referral,Marketing Associate,1.3,61,2,Rejected,Did Not Join,834097,723631,2024-12-21,2697
C102847,Naukri,Product Analyst,5.2,75,1,Rejected,Joined,250396,492557,2024-03-26,18580
C102848,LinkedIn,Marketing Associate,1.5,77,3,Rejected,Did Not Join,310583,1734025,2023-12-16,19816
C102849,Naukri,Data Analyst,1.3,84,3,Rejected,Did Not Join,1314769,1356181,2024-03-22,7825
C102850,Indeed,Marketing Associate,1.7,76,1,Rejected,Did Not Join,1201123,1221639,2023-02-22,4867
C102851,Naukri,Backend Developer,2.3,49,4,Rejected,Did Not Join,1793704,680299,2023-06-04,11656
C102852,Naukri,Business Analyst,0.2,14,1,Rejected,Did Not Join,1434868,460068,2023-05-14,18567
C102853,Campus,Product Analyst,3.4,94,1,Rejected,Did Not Join,1469615,1598009,2024-06-17,18471
C102854,Naukri,Product Analyst,1.1,31,1,Rejected,Did Not Join,1931555,1453676,2024-12-24,13122
C102855,LinkedIn,Data Analyst,0.2,46,2,Rejected,Did Not Join,822407,1030839,2023-04-12,2458
C102856,Naukri,Product Analyst,3.1,20,2,Rejected,Did Not Join,1181762,422923,2024-03-22,12553
C102857,Naukri,Marketing Associate,0.9,53,1,Rejected,Did Not Join,1852925,474210,2023-10-05,1534
C102858,Naukri,Business Analyst,0.2,95,3,Offered,Did Not Join,1574620,922943,2024-09-02,13163
C102859,Naukri,Frontend Developer,2.0,62,2,Rejected,Joined,1818248,1431504,2023-08-16,885
C102860,Campus,Marketing Associate,4.2,86,2,Rejected,Did Not Join,848967,829188,2023-08-07,18559
C102861,Naukri,Sales Executive,4.4,70,2,Offered,Did Not Join,1540637,1475549,2024-07-15,16430
C102862,Agency,HR Executive,6.3,76,3,Rejected,Did Not Join,1189003,1401221,2023-07-21,11652
C102863,LinkedIn,Business Analyst,4.0,22,1,Rejected,Joined,1098733,653452,2024-05-20,9096
C102864,LinkedIn,Product Analyst,0.0,20,1,Rejected,Did Not Join,1861019,602373,2024-02-26,8345
C102865,LinkedIn,Data Analyst,1.0,20,2,Rejected,Did Not Join,1318647,1308396,2023-06-14,7203
C102866,LinkedIn,Frontend Developer,3.4,94,2,Rejected,Did Not Join,804404,832366,2024-10-25,10307
C102867,Referral,Backend Developer,0.9,94,2,Offered,Did Not Join,707184,1323105,2024-09-24,11008
C102868,Naukri,Frontend Developer,1.8,16,1,Offered,Did Not Join,1162090,1544106,2024-07-06,5127
C102869,Naukri,Marketing Associate,1.9,26,2,Rejected,Did Not Join,267512,1563759,2024-04-06,17096
C102870,Campus,HR Executive,0.9,57,2,Rejected,Did Not Join,1961025,1674417,2023-07-29,10809
C102871,Agency,Frontend Developer,4.7,23,2,Rejected,Did Not Join,1612693,1108993,2023-11-02,18378
C102872,Campus,Backend Developer,1.4,72,1,Rejected,Joined,843168,1705001,2024-07-12,4376
C102873,LinkedIn,Sales Executive,1.3,73,2,Rejected,Did Not Join,1295631,1214572,2024-08-24,12227
C102874,Referral,Data Analyst,12.0,84,2,Rejected,Joined,1511657,671743,2023-08-27,5000
C102875,LinkedIn,Business Analyst,1.4,86,2,Rejected,Did Not Join,985337,1044827,2024-12-28,8305
C102876,LinkedIn,HR Executive,0.4,74,3,Offered,Did Not Join,1991452,1207014,2023-09-05,7502
C102877,Naukri,Backend Developer,1.4,43,2,Offered,Did Not Join,1004105,939343,2024-10-06,19915
C102878,LinkedIn,Product Analyst,3.4,18,1,Offered,Did Not Join,827262,526704,2023-05-12,11608
C102879,Naukri,Marketing Associate,3.0,86,2,Offered,Did Not Join,447910,1634888,2024-03-02,12791
C102880,Naukri,Marketing Associate,3.1,46,3,Rejected,Did Not Join,1059389,1516282,2023-01-06,12352
C102881,Campus,Marketing Associate,2.5,39,3,Rejected,Did Not Join,903942,521882,2023-10-21,17157
